DateTime,Players
2025-10-22 00:00:00,650515
2025-10-23 00:00:00,623536
2025-10-24 00:00:00,626474
2025-10-25 00:00:00,755104
2025-10-26 00:00:00,655462
2025-10-27 00:00:00,603131
2025-10-28 00:00:00,591321
2025-10-29 00:00:00,605374
2025-10-30 00:00:00,616666
2025-10-31 00:00:00,614347
2025-11-01 00:00:00,633474
2025-11-02 00:00:00,644214
2025-11-03 00:00:00,620659
2025-11-04 00:00:00,608037
2025-11-05 00:00:00,688274
2025-11-06 00:00:00,681116
2025-11-07 00:00:00,687904
2025-11-08 00:00:00,691124
2025-11-09 00:00:00,699404
2025-11-10 00:00:00,665513
2025-11-11 00:00:00,659749
2025-11-12 00:00:00,670179
2025-11-13 00:00:00,652314
2025-11-14 00:00:00,644573
2025-11-15 00:00:00,656199
2025-11-16 00:00:00,672503
2025-11-17 00:00:00,641763
2025-11-18 00:00:00,664022
2025-11-19 00:00:00,634003
